날짜,발전기명,일일발전량(kWh)
2022-03-14,당진화력수상태양광,308.16
2022-03-15,당진화력수상태양광,4680
2022-03-16,당진화력수상태양광,4197.12
2022-03-17,당진화력수상태양광,1184.64
2022-03-18,당진화력수상태양광,1639.68
2022-03-19,당진화력수상태양광,1264.32
2022-03-20,당진화력수상태양광,4298.88
2022-03-21,당진화력수상태양광,3283.2
2022-03-22,당진화력수상태양광,5130.24
2022-03-23,당진화력수상태양광,1751.04
2022-03-24,당진화력수상태양광,2687.04
2022-03-25,당진화력수상태양광,1907.52
2022-03-26,당진화력수상태양광,2853.12
2022-03-27,당진화력수상태양광,5068.8
2022-03-28,당진화력수상태양광,5572.8
2022-03-29,당진화력수상태양광,5255.04
2022-03-30,당진화력수상태양광,1164.48
2022-03-31,당진화력수상태양광,3449.28
2022-04-01,당진화력수상태양광,5642.88
2022-04-02,당진화력수상태양광,5426.88
2022-04-03,당진화력수상태양광,5459.52
2022-04-04,당진화력수상태양광,5508.48
2022-04-05,당진화력수상태양광,4685.76
2022-04-06,당진화력수상태양광,4872
2022-04-07,당진화력수상태양광,5431.68
2022-04-08,당진화력수상태양광,5416.32
2022-04-09,당진화력수상태양광,4823.04
2022-04-10,당진화력수상태양광,5141.76
2022-04-11,당진화력수상태양광,4867.2
2022-04-12,당진화력수상태양광,3821.76
2022-04-13,당진화력수상태양광,348.48
2022-04-14,당진화력수상태양광,3717.12
2022-04-15,당진화력수상태양광,5461.44
2022-04-16,당진화력수상태양광,5588.16
2022-04-17,당진화력수상태양광,5442.24
2022-04-18,당진화력수상태양광,4665.6
2022-04-19,당진화력수상태양광,5370.24
2022-04-20,당진화력수상태양광,5464.32
2022-04-21,당진화력수상태양광,4300.8
2022-04-22,당진화력수상태양광,1613.76
2022-04-23,당진화력수상태양광,4483.2
2022-04-24,당진화력수상태양광,4743.36
2022-04-25,당진화력수상태양광,2242.56
2022-04-26,당진화력수상태양광,4806.72
2022-04-27,당진화력수상태양광,5437.44
2022-04-28,당진화력수상태양광,4414.08
2022-04-29,당진화력수상태양광,3576
2022-04-30,당진화력수상태양광,4269.12
2022-05-01,당진화력수상태양광,5479.68
2022-05-02,당진화력수상태양광,5626.56
2022-05-03,당진화력수상태양광,5496
2022-05-04,당진화력수상태양광,5323.2
2022-05-05,당진화력수상태양광,5555.52
2022-05-06,당진화력수상태양광,5376
2022-05-07,당진화력수상태양광,4787.52
2022-05-08,당진화력수상태양광,1803.84
2022-05-09,당진화력수상태양광,5550.72
2022-05-10,당진화력수상태양광,5198.4
2022-05-11,당진화력수상태양광,4395.84
2022-05-12,당진화력수상태양광,5392.32
2022-05-13,당진화력수상태양광,3765.12
2022-05-14,당진화력수상태양광,4691.52
2022-05-15,당진화력수상태양광,5677.44
2022-05-16,당진화력수상태양광,5367.36
2022-05-17,당진화력수상태양광,5107.2
2022-05-18,당진화력수상태양광,4387.2
2022-05-19,당진화력수상태양광,3717.12
2022-05-20,당진화력수상태양광,4792.32
2022-05-21,당진화력수상태양광,4674.24
2022-05-22,당진화력수상태양광,5155.2
2022-05-23,당진화력수상태양광,5035.2
2022-05-24,당진화력수상태양광,5288.64
2022-05-25,당진화력수상태양광,3877.44
2022-05-26,당진화력수상태양광,5532.48
2022-05-27,당진화력수상태양광,5539.2
2022-05-28,당진화력수상태양광,5166.72
2022-05-29,당진화력수상태양광,4320
2022-05-30,당진화력수상태양광,1794.24
2022-05-31,당진화력수상태양광,5190.72
2022-06-01,당진화력수상태양광,5433.6
2022-06-02,당진화력수상태양광,5248.32
2022-06-03,당진화력수상태양광,4907.52
2022-06-04,당진화력수상태양광,3489.6
2022-06-05,당진화력수상태양광,1450.56
2022-06-06,당진화력수상태양광,3836.16
2022-06-07,당진화력수상태양광,3221.76
2022-06-08,당진화력수상태양광,5063.04
2022-06-09,당진화력수상태양광,4217.28
2022-06-10,당진화력수상태양광,3150.72
2022-06-11,당진화력수상태양광,5116.8
2022-06-12,당진화력수상태양광,4131.84
2022-06-13,당진화력수상태양광,4705.92
2022-06-14,당진화력수상태양광,3233.28
2022-06-15,당진화력수상태양광,1859.52
2022-06-16,당진화력수상태양광,5296.32
2022-06-17,당진화력수상태양광,1571.52
2022-06-18,당진화력수상태양광,2484.48
2022-06-19,당진화력수상태양광,1562.88
2022-06-20,당진화력수상태양광,4781.76
2022-06-21,당진화력수상태양광,5017.92
2022-06-22,당진화력수상태양광,3551.04
2022-06-23,당진화력수상태양광,612.48
2022-06-24,당진화력수상태양광,2712
2022-06-25,당진화력수상태양광,3790.08
2022-06-26,당진화력수상태양광,2483.52
2022-06-27,당진화력수상태양광,847.68
2022-06-28,당진화력수상태양광,1026.24
2022-06-29,당진화력수상태양광,1114.56
2022-06-30,당진화력수상태양광,1043.52
2021-06-01,당진후문주차장태양광,4569.84
2021-06-02,당진후문주차장태양광,5431.68
2021-06-03,당진후문주차장태양광,894.24
2021-06-04,당진후문주차장태양광,6382.8
2021-06-05,당진후문주차장태양광,4858.56
2021-06-06,당진후문주차장태양광,5700.96
2021-06-07,당진후문주차장태양광,3376.08
2021-06-08,당진후문주차장태양광,4016.88
2021-06-09,당진후문주차장태양광,5471.28
2021-06-10,당진후문주차장태양광,2882.88
2021-06-11,당진후문주차장태양광,3063.6
2021-06-12,당진후문주차장태양광,5083.2
2021-06-13,당진후문주차장태양광,5374.08
2021-06-14,당진후문주차장태양광,4282.56
2021-06-15,당진후문주차장태양광,2404.8
2021-06-16,당진후문주차장태양광,5610.96
2021-06-17,당진후문주차장태양광,1522.8
2021-06-18,당진후문주차장태양광,1143.36
2021-06-19,당진후문주차장태양광,5188.32
2021-06-20,당진후문주차장태양광,5189.04
2021-06-21,당진후문주차장태양광,5891.04
2021-06-22,당진후문주차장태양광,4590
2021-06-23,당진후문주차장태양광,3880.8
2021-06-24,당진후문주차장태양광,5040.72
2021-06-25,당진후문주차장태양광,5517.36
2021-06-26,당진후문주차장태양광,3340.8
2021-06-27,당진후문주차장태양광,5446.08
2021-06-28,당진후문주차장태양광,5122.08
2021-06-29,당진후문주차장태양광,5010.48
2021-06-30,당진후문주차장태양광,4587.12
2021-07-01,당진후문주차장태양광,4669.2
2021-07-02,당진후문주차장태양광,4586.4
2021-07-03,당진후문주차장태양광,1512.72
2021-07-04,당진후문주차장태양광,1175.04
2021-07-05,당진후문주차장태양광,3402
2021-07-06,당진후문주차장태양광,3188.88
2021-07-07,당진후문주차장태양광,2310.48
2021-07-08,당진후문주차장태양광,4392
2021-07-09,당진후문주차장태양광,4553.28
2021-07-10,당진후문주차장태양광,4248
2021-07-11,당진후문주차장태양광,2116.8
2021-07-12,당진후문주차장태양광,3708
2021-07-13,당진후문주차장태양광,2576.88
2021-07-14,당진후문주차장태양광,4811.04
2021-07-15,당진후문주차장태양광,5677.2
2021-07-16,당진후문주차장태양광,5456.16
2021-07-17,당진후문주차장태양광,5343.12
2021-07-18,당진후문주차장태양광,5480.64
2021-07-19,당진후문주차장태양광,3816.72
2021-07-20,당진후문주차장태양광,5005.44
2021-07-21,당진후문주차장태양광,5675.04
2021-07-22,당진후문주차장태양광,5293.44
2021-07-23,당진후문주차장태양광,5551.92
2021-07-24,당진후문주차장태양광,5167.44
2021-07-25,당진후문주차장태양광,4763.52
2021-07-26,당진후문주차장태양광,5377.68
2021-07-27,당진후문주차장태양광,5289.12
2021-07-28,당진후문주차장태양광,5001.84
2021-07-29,당진후문주차장태양광,4480.56
2021-07-30,당진후문주차장태양광,4105.44
2021-07-31,당진후문주차장태양광,5004.72
2021-08-01,당진후문주차장태양광,1105.92
2021-08-02,당진후문주차장태양광,2527.2
2021-08-03,당진후문주차장태양광,334.08
2021-08-06,당진후문주차장태양광,891.36
2021-08-07,당진후문주차장태양광,4445.28
2021-08-08,당진후문주차장태양광,4118.4
2021-08-09,당진후문주차장태양광,5224.32
2021-08-10,당진후문주차장태양광,5535.36
2021-08-11,당진후문주차장태양광,4885.2
2021-08-12,당진후문주차장태양광,3067.2
2021-08-13,당진후문주차장태양광,2396.16
2021-08-14,당진후문주차장태양광,3165.12
2021-08-15,당진후문주차장태양광,5278.32
2021-08-16,당진후문주차장태양광,4797.36
2021-08-17,당진후문주차장태양광,4986.72
2021-08-18,당진후문주차장태양광,4109.76
2021-08-19,당진후문주차장태양광,4728.24
2021-08-20,당진후문주차장태양광,3463.2
2021-08-21,당진후문주차장태양광,2502
2021-08-22,당진후문주차장태양광,2741.04
2021-08-23,당진후문주차장태양광,640.08
2021-08-24,당진후문주차장태양광,2193.84
2021-08-25,당진후문주차장태양광,2566.8
2021-08-26,당진후문주차장태양광,2029.68
2021-08-27,당진후문주차장태양광,739.44
2021-08-28,당진후문주차장태양광,2823.12
2021-08-29,당진후문주차장태양광,2921.76
2021-08-30,당진후문주차장태양광,1919.52
2021-08-31,당진후문주차장태양광,318.96
2021-09-01,당진후문주차장태양광,943.2
2021-09-02,당진후문주차장태양광,3894.48
2021-09-03,당진후문주차장태양광,5353.92
2021-09-04,당진후문주차장태양광,4837.68
2021-09-05,당진후문주차장태양광,2065.68
2021-09-06,당진후문주차장태양광,1524.96
2021-09-07,당진후문주차장태양광,861.12
2021-09-08,당진후문주차장태양광,5573.52
2021-09-09,당진후문주차장태양광,4396.32
2021-09-10,당진후문주차장태양광,4402.08
2021-09-11,당진후문주차장태양광,5276.16
2021-09-12,당진후문주차장태양광,5208.48
2021-09-13,당진후문주차장태양광,4497.12
2021-09-14,당진후문주차장태양광,3996.72
2021-09-15,당진후문주차장태양광,5188.32
2021-09-16,당진후문주차장태양광,4199.04
2021-09-17,당진후문주차장태양광,3964.32
2021-09-18,당진후문주차장태양광,4986
2021-09-19,당진후문주차장태양광,3857.04
2021-09-20,당진후문주차장태양광,4057.92
2021-09-21,당진후문주차장태양광,3011.76
2021-09-22,당진후문주차장태양광,4660.56
2021-09-23,당진후문주차장태양광,5117.76
2021-09-24,당진후문주차장태양광,4667.76
2021-09-25,당진후문주차장태양광,1320.48
2021-09-26,당진후문주차장태양광,3289.68
2021-09-27,당진후문주차장태양광,2563.2
2021-09-28,당진후문주차장태양광,1588.32
2021-09-29,당진후문주차장태양광,846
2021-09-30,당진후문주차장태양광,4384.8
2021-10-01,당진후문주차장태양광,4627.44
2021-10-02,당진후문주차장태양광,4651.92
2021-10-03,당진후문주차장태양광,4093.92
2021-10-04,당진후문주차장태양광,1449.36
2021-10-05,당진후문주차장태양광,3844.08
2021-10-06,당진후문주차장태양광,2133.36
2021-10-07,당진후문주차장태양광,1586.16
2021-10-08,당진후문주차장태양광,1129.68
2021-10-09,당진후문주차장태양광,3386.16
2021-10-10,당진후문주차장태양광,1079.28
2021-10-11,당진후문주차장태양광,3071.52
2021-10-12,당진후문주차장태양광,958.32
2021-10-13,당진후문주차장태양광,4118.4
2021-10-14,당진후문주차장태양광,4424.4
2021-10-15,당진후문주차장태양광,1589.76
2021-10-16,당진후문주차장태양광,1677.6
2021-10-17,당진후문주차장태양광,5116.32
2021-10-18,당진후문주차장태양광,3690
2021-10-19,당진후문주차장태양광,3687.12
2021-10-20,당진후문주차장태양광,4689.36
2021-10-21,당진후문주차장태양광,3852
2021-10-22,당진후문주차장태양광,4536
2021-10-23,당진후문주차장태양광,4535.28
2021-10-24,당진후문주차장태양광,4314.24
2021-10-25,당진후문주차장태양광,243.36
2021-10-26,당진후문주차장태양광,3449.52
2021-10-27,당진후문주차장태양광,4379.04
2021-10-28,당진후문주차장태양광,4371.84
2021-10-29,당진후문주차장태양광,3729.6
2021-10-30,당진후문주차장태양광,2329.92
2021-10-31,당진후문주차장태양광,2334.24
2021-11-01,당진후문주차장태양광,2530.08
2021-11-02,당진후문주차장태양광,3173.76
2021-11-03,당진후문주차장태양광,2774.88
2021-11-04,당진후문주차장태양광,2290.32
2021-11-05,당진후문주차장태양광,3499.2
2021-11-06,당진후문주차장태양광,3748.32
2021-11-07,당진후문주차장태양광,3238.56
2021-11-08,당진후문주차장태양광,1080
2021-11-09,당진후문주차장태양광,930.96
2021-11-10,당진후문주차장태양광,1045.44
2021-11-11,당진후문주차장태양광,3020.4
2021-11-12,당진후문주차장태양광,2547.36
2021-11-13,당진후문주차장태양광,2480.4
2021-11-14,당진후문주차장태양광,2428.56
2021-11-15,당진후문주차장태양광,3060
2021-11-16,당진후문주차장태양광,3528
2021-11-17,당진후문주차장태양광,3343.68
2021-11-18,당진후문주차장태양광,1519.92
2021-11-19,당진후문주차장태양광,2198.16
2021-11-20,당진후문주차장태양광,2340
2021-11-21,당진후문주차장태양광,965.52
2021-11-22,당진후문주차장태양광,2093.04
2021-11-23,당진후문주차장태양광,1056.96
2021-11-24,당진후문주차장태양광,1746.72
2021-11-25,당진후문주차장태양광,3317.76
2021-11-26,당진후문주차장태양광,3461.76
2021-11-27,당진후문주차장태양광,3667.68
2021-11-28,당진후문주차장태양광,3164.4
2021-11-29,당진후문주차장태양광,2373.84
2021-11-30,당진후문주차장태양광,232.56
2021-12-01,당진후문주차장태양광,2514.96
2021-12-02,당진후문주차장태양광,2602.8
2021-12-03,당진후문주차장태양광,3031.92
2021-12-04,당진후문주차장태양광,2038.32
2021-12-05,당진후문주차장태양광,1903.68
2021-12-06,당진후문주차장태양광,2912.4
2021-12-07,당진후문주차장태양광,2903.76
2021-12-08,당진후문주차장태양광,3297.6
2021-12-09,당진후문주차장태양광,1208.88
2021-12-10,당진후문주차장태양광,1116
2021-12-11,당진후문주차장태양광,1449.36
2021-12-12,당진후문주차장태양광,2918.88
2021-12-13,당진후문주차장태양광,3648.24
2021-12-14,당진후문주차장태양광,879.12
2021-12-15,당진후문주차장태양광,1385.28
2021-12-16,당진후문주차장태양광,2315.52
2021-12-17,당진후문주차장태양광,1040.4
2021-12-18,당진후문주차장태양광,2056.32
2021-12-19,당진후문주차장태양광,3244.32
2021-12-20,당진후문주차장태양광,2574
2021-12-21,당진후문주차장태양광,2394
2021-12-22,당진후문주차장태양광,3322.08
2021-12-23,당진후문주차장태양광,2847.6
2021-12-24,당진후문주차장태양광,331.2
2021-12-25,당진후문주차장태양광,2106
2021-12-26,당진후문주차장태양광,3079.44
2021-12-27,당진후문주차장태양광,1625.76
2021-12-28,당진후문주차장태양광,79.92
2021-12-29,당진후문주차장태양광,1774.8
2021-12-30,당진후문주차장태양광,1471.68
2021-12-31,당진후문주차장태양광,3792.24
2022-01-01,당진후문주차장태양광,3295.44
2022-01-02,당진후문주차장태양광,2776.32
2022-01-03,당진후문주차장태양광,2727.36
2022-01-04,당진후문주차장태양광,3623.76
2022-01-05,당진후문주차장태양광,1451.52
2022-01-06,당진후문주차장태양광,3495.6
2022-01-07,당진후문주차장태양광,3480.48
2022-01-08,당진후문주차장태양광,1651.68
2022-01-09,당진후문주차장태양광,2640.24
2022-01-10,당진후문주차장태양광,1405.44
2022-01-11,당진후문주차장태양광,3016.08
